Feature_ID,ASV,Taxon,Confidence
8662ea1d371b0e1b929500a2353825a4,ASV717,k__Fungi,0.9606698
86b7a762f057098d6ea812d8ec3d5236,ASV718,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascodesmidaceae;g__Cephaliophora;s__unidentified,0.732469744
86f680b660474276b2c0527c23d0030f,ASV719,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma,0.996540734
870ab627d272df4e01212da8e19a9f5e,ASV720,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__unidentified,0.930448105
8714630d15030816fa1e20768a2daebc,ASV721,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.886069041
8750796672b341b2a60f10d3de4a08ed,ASV722,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.996049058
878d20cb3a9f664738265d7c96303df7,ASV723,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Myrothecium;s__unidentified,0.948388903
87a5bc56301b60eae7317dad456da7fb,ASV724,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__unidentified,0.819846478
87a8a272e1cb295b7ec7b4e2b93a3923,ASV725,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified,0.915416911
87b3408abbea96fdce64fc6a4d4ebe26,ASV726,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__unidentified,0.98955098
87c1baafb4f74a7882e4433726031cb1,ASV727,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified,0.993600014
885371d7796995fcd40531f6bd043c23,ASV728,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_oregonensis,0.97763389
8861ca3c68d50d0f0370c092cfc0da1f,ASV729,k__Fungi,0.788383205
8880c9f4691e8ead6fb38bbe60b72d27,ASV730,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified,0.995315128
88a48027eef14a7f96d23743ff9293d0,ASV731,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified,0.979711656
88e94c7b2bf5a7670da41ef2dfbfd55b,ASV732,k__Fungi,0.823469709
893dffe93708be121009452920013285,ASV733,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium_prolificans,0.986137725
894f4eb636928dd0243d7a907093015e,ASV734,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Buergenerula;s__Buergenerula_spartinae,0.994258081
89676c6f848bbbe6ef9e135e2e3e5ba3,ASV735,k__Fungi,0.765181816
897d74c07e73ddaaf12c70d57aebc391,ASV736,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__unidentified,0.987453654
899e4ca3f7588c233a201f44f667b951,ASV737,k__Fungi,0.751952901
89a85b4b81f75e73cb3aa49c83ba8481,ASV738,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium,0.999648404
89ad4c4b2425e540bcfd40d7a3a7477a,ASV739,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,0.977402671
89b49b3105a50403a73a90d8cd311a79,ASV740,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__unidentified;g__unidentified;s__unidentified,1
89bcfcdc4b2e6beddae2fd1312f2f46c,ASV741,k__Fungi,0.896870112
8a2ccf12bc990765761af80c3b8951bc,ASV742,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__unidentified,0.989776378
8a46e872fa0ec81cb08e6c90f27e8f04,ASV743,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.82970287
8aae503d90d44ac52f9ffae4c8b0df37,ASV744,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified,0.999864458
8afc7f1de169b3c78fc0a3297c0ab1d7,ASV745,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__unidentified,0.999995361
8b025b0872c24178dfc46502c2c76075,ASV746,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.912153057
8b4375c99fad423cd661bac0dd919af5,ASV747,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Idriella;s__unidentified,0.999999914
8b4e67f50f9d07619bc0133c43025e25,ASV748,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Herpotrichia;s__unidentified,0.716498913
8b5e53def141c12748f89fd86cf8f510,ASV749,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified,0.769324535
8b94b7041e17eeee61291c81a4f861cc,ASV750,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza,0.997517305
8ba1650380b8d02f567e7c636af8f39a,ASV751,k__Fungi;p__Basidiomycota;c__Agaricomycetes,0.714169321
8c7a8c59a4aded72244e8357cfbae4ea,ASV752,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma,0.999826441
8cab74cec663d0895283c7b93b7925bc,ASV753,k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.988646695
8cb26bc177cecb0c92777afb8c724bba,ASV754,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_intermedium,0.999978809
8cb81ca31369708ce117b00f0b7b148f,ASV755,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.807652239
8cdd461710abaafe74159c0f49ca1af9,ASV756,k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces,0.910079401
8d040d91584213a0692fd0054bea17e8,ASV757,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Homophron;s__Homophron_spadiceum,0.701588361
8d27083b1a070dd0a4efd7d0e1dda536,ASV758,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.990941033
8d36fd3436ddf4edaf32a2861e06bde2,ASV759,k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_circinelloides,0.999940091
8d730a5037073488deecc52842d9885b,ASV760,k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces,0.895687446
8dab58e162e9022271602c45e691498b,ASV761,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.728199596
8dc6ad7da9634c4e18f4ac5f44c63302,ASV762,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__unidentified;s__unidentified,0.860656569
8df9c6924bc85c076145aa6423cfba19,ASV763,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;s__Peziza_varia,0.938879618
8e186642051dcbee6f6f47cb9cef90ee,ASV764,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.884945881
8e8be2816ed32d953c4df45c463c2ff2,ASV765,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_humilis,1
8ec0396e6cf7d9a00538befbca135b60,ASV766,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Hypholoma;s__Hypholoma_radicosum,0.939249365
8ec170c8091da6663cd11f02ce1454ed,ASV767,k__Fungi,0.943717374
8eec7ab4be076a5c099dbf6a8e0606f0,ASV768,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Effuseotrichosporon;s__Effuseotrichosporon_vanderwaltii,0.999581182
8ef23fd2d2a6f2b57f3e0cd31d96ee73,ASV769,k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__unidentified;s__unidentified,1
8f0a45cf1c4dfd49f0fffc8251c798dc,ASV770,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Panaeolus;s__Panaeolus_papilionaceus,0.999335895
8fa07dbc33fffb4754b97571496ceacc,ASV771,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_jensenii,0.989960448
8fbb7a8ed17a10783e6854fe7455647a,ASV772,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae,0.986266199
8fd80d49c29719257dfb5bc7e3ce0822,ASV773,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__unidentified,0.995195991
8fd96444dffec6a09ebd76110a732144,ASV774,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma,0.981770306
9042cda9cd71a7ae5ce076b5dbec1321,ASV775,k__Fungi;p__Basidiomycota;c__Agaricomycetes,0.999981641
9050c38dde2639948c429c35c9ca2284,ASV776,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified,0.836092836
9063a0c4ef016b3f9fb72cc94d48d0b7,ASV777,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified,0.999877664
90695edc481963fb227fcbf2563c88cc,ASV778,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza,0.993498985
9084254c8bbdc4aba2909a02c6ed7c02,ASV779,k__Fungi,0.796021242
90efdc4a498795854fa0ffc1875fc9d5,ASV780,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae,0.945141057
917e6dd3f045e19112620950bad61842,ASV781,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae,0.955997911
91b2d298ff998ac1de4e5f0fe6478b24,ASV782,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.835528085
91f993584cc7c1c9e6579ef47c71abe0,ASV783,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.706643384
920fdd99206003b98808cbb569af6aa1,ASV784,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Verrucoconiothyrium;s__Verrucoconiothyrium_nitidae,0.975930045
921159f389a8c70ccce5e8f1928e79bb,ASV785,k__Fungi,0.977709997
9226e1ff58239bcec063732d066a8c7f,ASV786,k__Fungi,0.79555319
92377d641e3a14f1b911856e8f2d929d,ASV787,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Petriella;s__Petriella_musispora,0.999995336
9287b977d1396b2717a53d0b57a8391d,ASV788,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__unidentified,0.999997307
92a54a2975f4a7f36546d220dd586fe6,ASV789,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Westerdykella,0.999918344
92f1bd5f46c7ab47334b81ea57544108,ASV790,k__Fungi,0.768576985
92f6ef1d5bb86995983348511120613b,ASV791,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_opportunistica,0.91736301
932b9fee59bc53c122cebc6389ef7f3a,ASV792,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.97771452
932d52770af3b5b6fece42342670df7e,ASV793,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Krasilnikovozyma;s__Krasilnikovozyma_huempii,0.999999983
9343f1c64bc9d94d60c2b588a336778d,ASV794,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_rectispora,0.999999189
938b2e7d3d76de0c72a06a98cdfccb01,ASV795,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales,0.991391961
93b7a6a958ab673c64f8483928c97c62,ASV796,k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Protrudomycetaceae;g__Protrudomyces;s__Protrudomyces_lateralis,0.983541095
93be7ee37a2252f0b5dd490be0334839,ASV797,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.897894231
93f183f66d092c022ff16f760556f7dc,ASV798,k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae,0.897655438
94126315674469a48f04d66cba3e94bf,ASV799,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__unidentified;s__unidentified,0.999474679
945d3b9bd5a9da37d8206e0e5d1814b9,ASV800,k__Fungi,0.98788715
94622cd560fabb8d8dfcfabd90d60c31,ASV801,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella,0.999880931
9479234168571d90b941ee597d776fde,ASV802,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium,0.99988871
94baa8a564fe3529e1e430ee6e294a5d,ASV803,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_carpinicola,0.999612162
94f4e879651095de6a1134f342ff3f82,ASV804,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis,0.764588336
94fdf822d023a147e59a9e47d68ce676,ASV805,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Aleuria;s__Aleuria_aurantia,0.808484568
951a8af4b1fc09a059c3768b20faec4a,ASV806,k__Fungi,0.975099364
954a29f773f3b4439e2b2c1c780a84e9,ASV807,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Verrucoconiothyrium;s__Verrucoconiothyrium_nitidae,0.958056968
95dddbdbae8e34bc1911230299aff16c,ASV808,k__Fungi,0.886799478
95f5c33fc2d11d25ebb9a4e387e89234,ASV809,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_alpina,0.999999908
95fecb71bbd64b673d53631edb80033b,ASV810,k__Fungi,0.996325876
96030ae47b673d6656d37ca5d8fadb81,ASV811,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.928557809
96a51b695a397cdddd3e563c3feea059,ASV812,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Laetisaria;s__unidentified,0.934245942
96f2937acd2f14388acbf728757eb33a,ASV813,k__Fungi,0.928793752
9734063dfe25a8009eebf8af1982667b,ASV814,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_misera,0.999999722
97926497e90dc16e98496037b168d929,ASV815,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae,0.999999088
985539553a7c994580774a40a8616971,ASV816,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__unidentified;g__unidentified;s__unidentified,0.999999994
987ae051889c3056b86f76e0b872903e,ASV817,k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces,0.994462345
988d7215366f4ad5c7446d6b35014059,ASV818,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella,0.992875721
98cb87c980ae9ec9bb4bb1d02f2d9417,ASV819,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.730502329
98d44299631bcae6fc1d7c323a24d46a,ASV820,k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__unidentified,0.907070207
9a21d3d8f575aa0a65fdc9f028f3fed9,ASV821,k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.800906943
9a8551e1c17f03ffb8f6f8d75a7eda6a,ASV822,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis,1
9acae5b7296c3fb07a418fc0311e6eea,ASV823,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae,0.999997472
9aef1efb1fe5b099caafac2bed2821e4,ASV824,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Remersonia;s__Remersonia_thermophila,0.991614038
9b0c26c0176db04050cca0da6376bf1c,ASV825,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_tricincta,0.9999736
9b305c228130fae4937191a26ba9b6c1,ASV826,k__Fungi,0.838606713
9b34fa167313b7881f0c3735e5965897,ASV827,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton;s__Trichophyton_ajelloi,0.9998764
9b427e6df444b9de31cfd1977176337e,ASV828,k__Fungi,0.824647138
9b5ffebda515c30c2f5e06ee657482c7,ASV829,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leptodontidium;s__unidentified,0.999703455
9b62bb2e7d7c746c099ef7509624128a,ASV830,k__Fungi,0.999999761
9b7b4ba70ffb63ffa1e482250702745a,ASV831,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae,0.999983435
9b8b14b3b949720733c679e4f5f03bc5,ASV832,k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.971868671
9b98ce4d9d2681bff5b8cfec1b5df190,ASV833,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__unidentified,0.702260888
9bcc2a8380c40f1a710336ed701fff56,ASV834,k__Fungi;p__Basidiomycota;c__Agaricomycetes,0.771476108
9c0cd62e12721a7ca9364f79c4ecb067,ASV835,k__Fungi,0.792528546
9c312cd86e31effe0c22f0f6329b61ef,ASV836,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__unidentified,0.789590407
9c69af45c6a530aeb71fc1710fd84ed3,ASV837,k__Fungi,0.98395767
9c827ec1ac8febdd7b862807d60b7e58,ASV838,k__Fungi,0.836688525
9cca280ae9b5e17aab1033cfa269afaf,ASV839,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_chlamydospora,1
9d00e2060b76a22cace65610e51cb696,ASV840,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Panaeolus;s__Panaeolus_papilionaceus,0.999986592
9d9959ad2d343cc03a4830c269ad478e,ASV841,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.871202011
9d9d5bac1993381647c58c94be106d4c,ASV842,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Dactylonectria;s__Dactylonectria_estremocensis,0.856071536
9dd1a327a161e32c68ff453eefdf10f0,ASV843,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.742941205
9de2dbbc98b12c50973164354d16bd18,ASV844,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__unidentified,0.945042746
9e3eb3d49852eff374b4cee1560782f2,ASV845,k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Kochiomyces;s__unidentified,0.999999994
9e7bd3bfb842cd4268116377ac0d396c,ASV846,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium,0.998145482
9f33e7090544d33785fd17772106d82e,ASV847,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales,0.988000748
9f3ced98d85d47c2652474cc9a98034e,ASV848,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__unidentified,0.757073964
9f6425781e20dfd45b108f25c913ad1c,ASV849,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella,1
9f8143859da52fd77c78de61ffb4d1cc,ASV850,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Piskurozyma;s__Piskurozyma_silvicola,0.736697596
9f8386717d153e2aefcd179da4c0d0eb,ASV851,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified,0.999538036
9f84efc26a45a420d690924352bb37c5,ASV852,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_oxysporum,0.991271779
9fbe24cd470a5f6b97997c98be187f5d,ASV853,k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__Branch03;f__unidentified;g__unidentified;s__unidentified,0.820573995
9fdf32adfea2f99fed601e1b23acd1f0,ASV854,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__unidentified,0.953090744
9ff88897781fe577d3342a90cfb3bd48,ASV855,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans,0.99958545
a0250d0f13bd22188fddaeebcba2aa35,ASV856,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.901484509
a0736fac182d7155d4e9603a70ba30f5,ASV857,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala,0.999999391
a0ac2a7b0fa3c5c934c1364c09651253,ASV858,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens,0.878167296
a10b5b5427023290ed4d097354574ced,ASV859,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__unidentified;s__unidentified,1
a11d03e7f9c9f9aa6898e2b604252e22,ASV860,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Laetinaevia;s__unidentified,0.913008402
a1636a4b7bbea7ad245f1446cf22a457,ASV861,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces;s__Debaryomyces_prosopidis,0.805395307
a200f82bc57727b120f5398767eab876,ASV862,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__unidentified;s__unidentified,0.989776173
a202ab5447ecab394f6681643fb0e1eb,ASV863,k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_piriformis,0.761293484
a210c99e1e665698d83f04da2103bfda,ASV864,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;s__Peziza_fimeti,0.865565164
a22a65fe449ba1c390e836cca4370438,ASV865,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__unidentified;g__unidentified;s__unidentified,0.951742031
a29324b3213de5ff7783a82dc642dde8,ASV866,k__Fungi,0.7269411
a2abbe001313484d031ae24e283504d0,ASV867,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pseudorobillarda;s__unidentified,1
a2badb9af93e0122d48a7d5b08b96920,ASV868,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__unidentified,0.703098947
a2d1a91ba5ad922038f1ab6f740a6dda,ASV869,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_carpinicola,0.999375591
a2dc4d177804505d41b34ed4752931d6,ASV870,k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS05;f__unidentified;g__unidentified;s__unidentified,0.999992986
a2fd504cdddd36f0279052b8156fd2d4,ASV871,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified,0.994644424
a34fb6b242ece03ef4491514892e6574,ASV872,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__unidentified,0.951126023
a3be8b62c1838219217ec75f9b9d9a5d,ASV873,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.900911544
a40b315851612f1970e30019254bd49a,ASV874,k__Fungi,0.935246585
a447f5733e56f4d103ccfe6b3d0dd00c,ASV875,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_oxysporum,0.75044689
a45a594d8bf3a2768aa484a498fc66c8,ASV876,k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_circinelloides,0.910520492
a47be288c81ff44c4b9ee26f2042c47f,ASV877,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.990445818
a4998ee07a5cf39e7cc6252dfa69ed7f,ASV878,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Zopfiella;s__unidentified,0.999997937
a4d43ae5e2ae7617a36e65b8a255fb9b,ASV879,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Westerdykella,0.999940259
