Feature_ID,Taxon,Confidence
OTU430,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pezizaceae;D_5__Peziza;D_6__ ,1.0
OTU431,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Aspergillaceae;D_6__ ,1.0
OTU432,D_0__Fungi;D_6__ ,1.0
OTU433,D_0__Fungi;D_6__ ,1.0
OTU434,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Cystofilobasidiales;D_4__Mrakiaceae;D_5__Tausonia;D_6__Tausonia pullulans,1.0
OTU435,D_0__Fungi;D_6__ ,1.0
OTU436,D_0__Fungi;D_6__ ,1.0
OTU437,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU438,D_0__Fungi;D_6__ ,1.0
OTU439,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU440,D_0__Fungi;D_6__ ,1.0
OTU441,D_0__Fungi;D_6__ ,1.0
OTU442,D_0__Fungi;D_6__ ,1.0
OTU443,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_6__ ,1.0
OTU444,D_0__Fungi;D_6__ ,1.0
OTU445,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Ascodesmidaceae;D_5__Cephaliophora;D_6__ ,1.0
OTU446,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Microascales;D_4__Ceratocystidaceae;D_6__ ,1.0
OTU447,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Coniochaetales;D_4__Coniochaetaceae;D_5__Coniochaeta;D_6__ ,1.0
OTU448,D_0__Fungi;D_6__ ,1.0
OTU450,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU451,D_0__Fungi;D_6__ ,1.0
OTU452,D_0__Fungi;D_6__ ,1.0
OTU454,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Coniochaetales;D_4__Coniochaetaceae;D_5__Coniochaeta;D_6__ ,1.0
OTU455,D_0__Fungi;D_6__ ,1.0
OTU456,D_0__Fungi;D_6__ ,1.0
OTU457,D_0__Fungi;D_6__ ,1.0
OTU458,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Didymellaceae;D_6__ ,1.0
OTU459,D_0__Fungi;D_6__ ,1.0
OTU460,D_0__Fungi;D_6__ ,1.0
OTU461,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Sclerotiniaceae;D_6__ ,1.0
OTU462,D_0__Fungi;D_6__ ,1.0
OTU463,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Trichocomaceae;D_5__Talaromyces;D_6__ ,1.0
OTU464,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU465,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Coniochaetales;D_4__Coniochaetaceae;D_5__Coniochaeta;D_6__ ,1.0
OTU466,D_0__Fungi;D_6__ ,1.0
OTU467,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU468,D_0__Fungi;D_6__ ,1.0
OTU469,D_0__Fungi;D_6__ ,1.0
OTU471,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Cantharellales;D_4__Incertae sedis;D_6__ ,1.0
OTU472,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Cystofilobasidiales;D_4__Mrakiaceae;D_5__Udeniomyces;D_6__Udeniomyces pyricola,1.0
OTU473,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__Mortierella sarnyensis,1.0
OTU475,D_0__Fungi;D_6__ ,1.0
OTU477,D_0__Fungi;D_6__ ,1.0
OTU478,D_0__Fungi;D_6__ ,1.0
OTU479,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Hypocreaceae;D_5__Trichoderma;D_6__ ,1.0
OTU480,D_0__Fungi;D_6__ ,1.0
OTU481,D_0__Fungi;D_6__ ,1.0
OTU482,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Niessliaceae;D_5__Eucasphaeria;D_6__ ,1.0
OTU483,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU484,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Fusicolla;D_6__ ,1.0
OTU485,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU486,D_0__Fungi;D_6__ ,1.0
OTU487,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Helotiaceae;D_5__Tetracladium;D_6__ ,1.0
OTU488,D_0__Fungi;D_6__ ,1.0
OTU489,D_0__Fungi;D_6__ ,1.0
OTU490,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_6__ ,1.0
OTU491,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Helotiaceae;D_5__Tetracladium;D_6__ ,1.0
OTU492,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_6__ ,1.0
OTU493,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU494,D_0__Fungi;D_6__ ,1.0
OTU495,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Vishniacozyma;D_6__Vishniacozyma heimaeyensis,1.0
OTU496,D_0__Fungi;D_6__ ,1.0
OTU497,D_0__Fungi;D_6__ ,1.0
OTU500,D_0__Fungi;D_6__ ,1.0
OTU501,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU502,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Pleosporaceae;D_6__ ,1.0
OTU503,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_5__Duddingtonia;D_6__Duddingtonia flagrans,1.0
OTU504,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU505,D_0__Fungi;D_6__ ,1.0
OTU506,D_0__Fungi;D_6__ ,1.0
OTU507,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_6__ ,1.0
OTU508,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Microascales;D_4__Microascaceae;D_6__ ,1.0
OTU509,D_0__Fungi;D_6__ ,1.0
OTU510,D_0__Fungi;D_6__ ,1.0
OTU512,D_0__Fungi;D_1__Basidiomycota;D_6__ ,1.0
OTU513,D_0__Fungi;D_6__ ,1.0
OTU514,D_0__Fungi;D_1__Ascomycota;D_2__Saccharomycetes;D_3__Saccharomycetales;D_6__ ,1.0
OTU516,D_0__Fungi;D_6__ ,1.0
OTU517,D_0__Fungi;D_6__ ,1.0
OTU518,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Trichosporonales;D_4__Trichosporonaceae;D_5__Trichosporon;D_6__ ,1.0
OTU519,D_0__Fungi;D_6__ ,1.0
OTU520,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU521,D_0__Fungi;D_1__Glomeromycota;D_2__Glomeromycetes;D_3__Glomerales;D_4__Glomeraceae;D_6__ ,1.0
OTU522,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Leotiaceae;D_5__Neobulgaria;D_6__ ,1.0
OTU523,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pezizaceae;D_5__Peziza;D_6__Peziza varia,1.0
OTU524,D_0__Fungi;D_6__ ,1.0
OTU525,D_0__Fungi;D_6__ ,1.0
OTU526,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU527,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Vishniacozyma;D_6__ ,1.0
OTU528,D_0__Fungi;D_6__ ,1.0
OTU529,D_0__Fungi;D_6__ ,1.0
OTU530,D_0__Fungi;D_6__ ,1.0
OTU531,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Dioszegia;D_6__ ,1.0
OTU532,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Tremellaceae;D_5__Bulleromyces;D_6__ ,1.0
OTU533,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Hypocreaceae;D_5__Trichoderma;D_6__ ,1.0
OTU534,D_0__Fungi;D_6__ ,1.0
OTU535,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_6__ ,1.0
OTU536,D_0__Fungi;D_6__ ,1.0
OTU537,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Pleosporaceae;D_6__ ,1.0
OTU538,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_6__ ,1.0
OTU539,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Coniochaetales;D_4__Coniochaetaceae;D_5__Coniochaeta;D_6__ ,1.0
OTU541,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Incertae sedis;D_5__Vermispora;D_6__Vermispora fusarina,1.0
OTU542,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Fusarium;D_6__Fusarium solani,1.0
OTU543,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU544,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Incertae sedis;D_5__Acremonium;D_6__Acremonium persicinum,1.0
OTU545,D_0__Fungi;D_6__ ,1.0
OTU547,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Helotiaceae;D_6__ ,1.0
OTU548,D_0__Fungi;D_6__ ,1.0
OTU549,D_0__Fungi;D_6__ ,1.0
OTU550,D_0__Fungi;D_6__ ,1.0
OTU551,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Vishniacozyma;D_6__Vishniacozyma heimaeyensis,1.0
OTU553,D_0__Fungi;D_6__ ,1.0
OTU554,D_0__Fungi;D_6__ ,1.0
OTU555,D_0__Fungi;D_6__ ,1.0
OTU556,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_6__ ,1.0
OTU557,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_5__Cladorrhinum;D_6__Cladorrhinum bulbillosum,1.0
OTU558,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Fusarium;D_6__ ,1.0
OTU559,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU560,D_0__Fungi;D_6__ ,1.0
OTU561,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Hypocreaceae;D_5__Monocillium;D_6__ ,1.0
OTU562,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Vishniacozyma;D_6__ ,1.0
OTU563,D_0__Fungi;D_6__ ,1.0
OTU565,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Trichocomaceae;D_5__Talaromyces;D_6__ ,1.0
OTU566,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Incertae sedis;D_5__Fusariella;D_6__ ,1.0
OTU567,D_0__Fungi;D_6__ ,1.0
OTU569,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_4__Bulleribasidiaceae;D_5__Vishniacozyma;D_6__ ,1.0
OTU570,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Glomerellales;D_4__Plectosphaerellaceae;D_5__Verticillium;D_6__Verticillium klebahnii,1.0
OTU571,D_0__Fungi;D_6__ ,1.0
OTU572,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_6__ ,1.0
OTU573,D_0__Fungi;D_6__ ,1.0
OTU574,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__Mortierella sarnyensis,1.0
OTU575,D_0__Fungi;D_6__ ,1.0
OTU576,D_0__Fungi;D_6__ ,1.0
OTU577,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_6__ ,1.0
OTU578,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_6__ ,1.0
OTU579,D_0__Fungi;D_1__Basidiomycota;D_6__ ,1.0
OTU580,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Incertae sedis;D_5__Acremonium;D_6__Acremonium curvulum,1.0
OTU581,D_0__Fungi;D_6__ ,1.0
OTU583,D_0__Fungi;D_6__ ,1.0
OTU584,D_0__Fungi;D_6__ ,1.0
OTU587,D_0__Fungi;D_6__ ,1.0
OTU588,D_0__Fungi;D_6__ ,1.0
OTU589,D_0__Fungi;D_6__ ,1.0
OTU590,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pyronemataceae;D_6__ ,1.0
OTU591,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU592,D_0__Fungi;D_1__Basidiomycota;D_6__ ,1.0
OTU593,D_0__Fungi;D_6__ ,1.0
OTU594,D_0__Fungi;D_6__ ,1.0
OTU595,D_0__Fungi;D_6__ ,1.0
OTU597,D_0__Fungi;D_6__ ,1.0
OTU598,D_0__Fungi;D_6__ ,1.0
OTU600,D_0__Fungi;D_1__Ascomycota;D_2__Saccharomycetes;D_3__Saccharomycetales;D_4__Phaffomycetaceae;D_5__Barnettozyma;D_6__Barnettozyma californica,1.0
OTU601,D_0__Fungi;D_6__ ,1.0
OTU602,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Psathyrellaceae;D_6__ ,1.0
OTU603,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Cantharellales;D_4__Incertae sedis;D_5__Sistotrema;D_6__Sistotrema adnatum,1.0
OTU604,D_0__Fungi;D_6__ ,1.0
OTU605,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Didymellaceae;D_6__ ,1.0
OTU606,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Incertae sedis;D_5__Acremonium;D_6__Acremonium polychromum,1.0
OTU607,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU608,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Magnaporthales;D_4__Magnaporthaceae;D_6__ ,1.0
OTU609,D_0__Fungi;D_1__Mucoromycota;D_2__Mucoromycetes;D_3__Mucorales;D_4__Mucoraceae;D_5__Mucor;D_6__Mucor heterogamus,1.0
OTU611,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Incertae sedis;D_5__Conlarium;D_6__ ,1.0
OTU612,D_0__Fungi;D_1__Chytridiomycota;D_2__Spizellomycetes;D_3__Spizellomycetales;D_6__ ,1.0
OTU613,D_0__Fungi;D_6__ ,1.0
OTU615,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU616,D_0__Fungi;D_6__ ,1.0
OTU618,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Magnaporthales;D_4__Magnaporthaceae;D_6__ ,1.0
OTU619,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Polyporales;D_4__Ganodermataceae;D_6__ ,1.0
OTU620,D_0__Fungi;D_6__ ,1.0
OTU622,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Bolbitiaceae;D_6__ ,1.0
OTU623,D_0__Fungi,1.0
OTU624,D_0__Fungi;D_6__ ,1.0
OTU625,D_0__Fungi;D_6__ ,1.0
OTU626,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Trichocomaceae;D_5__Sagenomella;D_6__Sagenomella oligospora,1.0
OTU627,D_0__Fungi;D_6__ ,1.0
OTU628,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Sporormiaceae;D_5__Westerdykella;D_6__ ,1.0
OTU629,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_6__ ,1.0
OTU631,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Chaetothyriales;D_4__Herpotrichiellaceae;D_6__ ,1.0
OTU632,D_0__Fungi;D_1__Basidiomycota;D_6__ ,1.0
OTU633,D_0__Fungi;D_6__ ,1.0
OTU634,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Fusarium;D_6__Fusarium solani,1.0
OTU635,D_0__Fungi;D_6__ ,1.0
OTU636,D_0__Fungi;D_6__ ,1.0
OTU637,D_0__Fungi;D_1__Chytridiomycota;D_2__Rhizophlyctidomycetes;D_3__Rhizophlyctidales;D_4__Rhizophlyctidaceae;D_5__Rhizophlyctis;D_6__Rhizophlyctis rosea,1.0
OTU638,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU639,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Fusarium;D_6__Fusarium solani,1.0
OTU640,D_0__Fungi;D_6__ ,1.0
OTU642,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU643,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Chaetomiaceae;D_5__Zopfiella;D_6__ ,1.0
OTU645,D_0__Fungi;D_6__ ,1.0
OTU646,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_6__ ,1.0
OTU647,D_0__Fungi;D_6__ ,1.0
OTU648,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Cystofilobasidiales;D_4__Mrakiaceae;D_5__Tausonia;D_6__Tausonia pullulans,1.0
OTU649,D_0__Fungi;D_6__ ,1.0
OTU650,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU651,D_0__Fungi;D_6__ ,1.0
OTU652,D_0__Fungi;D_6__ ,1.0
OTU653,D_0__Fungi;D_6__ ,1.0
OTU654,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Ascobolaceae;D_5__Ascobolus;D_6__ ,1.0
OTU657,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_6__ ,1.0
OTU658,D_0__Fungi;D_1__Glomeromycota;D_2__Glomeromycetes;D_3__Glomerales;D_4__Glomeraceae;D_6__ ,1.0
OTU660,D_0__Fungi;D_1__Ascomycota;D_2__Saccharomycetes;D_3__Saccharomycetales;D_4__Incertae sedis;D_5__Candida;D_6__ ,1.0
OTU661,D_0__Fungi;D_1__Ascomycota;D_2__Pezizomycetes;D_3__Pezizales;D_4__Pezizaceae;D_5__Peziza;D_6__Peziza fimeti,1.0
OTU662,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Hyaloscyphaceae;D_5__Cistella;D_6__ ,1.0
OTU663,D_0__Fungi;D_6__ ,1.0
OTU664,D_0__Fungi;D_6__ ,1.0
OTU665,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_6__ ,1.0
OTU666,D_0__Fungi;D_6__ ,1.0
OTU667,D_0__Fungi;D_6__ ,1.0
OTU668,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Cucurbitariaceae;D_5__Pyrenochaeta;D_6__ ,1.0
OTU670,D_0__Fungi;D_6__ ,1.0
OTU672,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Cantharellales;D_4__Ceratobasidiaceae;D_5__Waitea;D_6__Waitea circinata,1.0
OTU673,D_0__Fungi;D_6__ ,1.0
OTU674,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Glomerellales;D_4__Plectosphaerellaceae;D_5__Plectosphaerella;D_6__Plectosphaerella cucumerina,1.0
OTU675,D_0__Fungi;D_6__ ,1.0
OTU676,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_6__ ,1.0
OTU677,D_0__Fungi;D_6__ ,1.0
OTU679,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Trichocomaceae;D_5__Talaromyces;D_6__ ,1.0
OTU680,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_6__ ,1.0
OTU681,D_0__Fungi;D_6__ ,1.0
OTU682,D_0__Fungi;D_6__ ,1.0
OTU683,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Onygenales;D_4__Arthrodermataceae;D_6__ ,1.0
OTU684,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Didymosphaeriaceae;D_5__Paraconiothyrium;D_6__ ,1.0
OTU685,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Xylariales;D_4__Microdochiaceae;D_5__Microdochium;D_6__ ,1.0
OTU686,D_0__Fungi;D_6__ ,1.0
OTU687,D_0__Fungi;D_6__ ,1.0
OTU688,D_0__Fungi;D_1__Mortierellomycota;D_2__Mortierellomycetes;D_3__Mortierellales;D_4__Mortierellaceae;D_5__Mortierella;D_6__ ,1.0
OTU689,D_0__Fungi;D_1__Chytridiomycota;D_2__Spizellomycetes;D_3__Spizellomycetales;D_4__Powellomycetaceae;D_6__ ,1.0
OTU690,D_0__Fungi;D_6__ ,1.0
OTU691,D_0__Fungi;D_1__Basidiobolomycota;D_2__Basidiobolomycetes;D_3__Basidiobolales;D_4__Basidiobolaceae;D_5__Basidiobolus;D_6__Basidiobolus magnus,1.0
OTU692,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Trichocomaceae;D_5__Thermomyces;D_6__Thermomyces lanuginosus,1.0
OTU693,D_0__Fungi;D_1__Rozellomycota;D_2__Rozellomycotina;D_3__GS05;D_6__ ,1.0
OTU694,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU695,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_6__ ,1.0
OTU696,D_0__Fungi;D_6__ ,1.0
OTU697,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Cantharellales;D_4__Incertae sedis;D_5__Sistotrema;D_6__ ,1.0
OTU698,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_6__ ,1.0
OTU699,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU700,D_0__Fungi;D_6__ ,1.0
OTU701,D_0__Fungi;D_1__Mucoromycota;D_2__Mucoromycetes;D_3__Mucorales;D_4__Mucoraceae;D_5__Mucor;D_6__Mucor mucedo,1.0
OTU702,D_0__Fungi;D_6__ ,1.0
OTU703,D_0__Fungi;D_6__ ,1.0
OTU704,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_6__ ,1.0
OTU705,D_0__Fungi;D_6__ ,1.0
OTU706,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU707,D_0__Fungi;D_1__Ascomycota;D_2__Orbiliomycetes;D_3__Orbiliales;D_4__Orbiliaceae;D_6__ ,1.0
OTU709,D_0__Fungi;D_6__ ,1.0
OTU711,D_0__Fungi;D_6__ ,1.0
OTU712,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Nectriaceae;D_5__Fusarium;D_6__ ,1.0
OTU713,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_5__Podospora;D_6__ ,1.0
OTU714,D_0__Fungi;D_6__ ,1.0
OTU715,D_0__Fungi;D_6__ ,1.0
OTU716,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_4__Cucurbitariaceae;D_5__Pyrenochaeta;D_6__ ,1.0
OTU717,D_0__Fungi;D_6__ ,1.0
OTU718,D_0__Fungi;D_6__ ,1.0
OTU719,D_0__Fungi;D_6__ ,1.0
OTU720,D_0__Fungi;D_6__ ,1.0
OTU722,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU723,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Sordariales;D_4__Lasiosphaeriaceae;D_6__ ,1.0
OTU724,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Chaetothyriales;D_6__ ,1.0
OTU725,D_0__Fungi;D_6__ ,1.0
OTU726,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_3__Incertae sedis;D_4__Chrysozymaceae;D_5__Slooffia;D_6__Slooffia cresolica,1.0
OTU727,D_0__Fungi;D_6__ ,1.0
OTU728,D_0__Fungi;D_6__ ,1.0
OTU729,D_0__Fungi;D_6__ ,1.0
OTU731,D_0__Fungi;D_6__ ,1.0
OTU732,D_0__Fungi;D_6__ ,1.0
OTU734,D_0__Fungi;D_1__Chytridiomycota;D_2__Spizellomycetes;D_3__Spizellomycetales;D_4__Spizellomycetaceae;D_6__ ,1.0
